;batch_id;name;conc;Count_nuclei_median;distance_q_25;distance_q_75;distance_median
3773;CBK288309;CHIR-99021 (CT99021) HCl;10.0;232.1111111;0.0;0.0;34.10768460130795
3774;CBK307989;RWJ-67657;10.0;206.3333333;0.0;0.0;34.10768479758712
3775;CBK042171;DEQUALINIUM CHLORIDE;10.0;187.1111111;0.0;0.0;34.10768517649719
3776;CBK309314;valethamate;10.0;179.0;0.0;0.0;34.10768559768367
3777;CBK309759;FK-962;10.0;134.0;0.0;0.0;34.107686107589885
3778;CBK011693;PHENELZINE SULFATE;10.0;183.7777778;0.0;0.0;34.10768623614404
3779;CBK290257;SB-225002;10.0;199.7777778;0.0;0.0;34.10768652447087
3780;CBK002733;BVT 2733;10.0;155.5555556;0.0;0.0;34.10768713750125
3781;CBK307820;ORBIFLOXACIN;10.0;163.6666667;0.0;0.0;34.107687628815405
3782;CBK309650;cis-Urocanic acid|cis-urocanic-acid;10.0;186.05555555;0.0;0.0;34.107688988060055
3783;CBK307983;Abafungin;10.0;193.6666667;0.0;0.0;34.1076890085198
3784;CBK200631;Pyrantel (pamoate);10.0;198.2222222;0.0;0.0;34.10768909168543
3785;CBK309462;Sodium ascorbate;10.0;200.2222222;0.0;0.0;34.107689282294125
3786;CBK293857;10058-F4;10.0;178.3333333;0.0;0.0;34.10769041416435
3787;CBK041922;NYLIDRIN HYDROCHLORIDE;10.0;196.1111111;0.0;0.0;34.10769150112401
3788;CBK307857;CHLORINDIONE;10.0;219.4444444;0.0;0.0;34.10769199211808
3789;CBK041096;RS-39604;10.0;177.2222222;0.0;0.0;34.10769223585442
3790;CBK307862;FTAXILIDE;10.0;223.0;0.0;0.0;34.1076924574592
3791;CBK309148;Leucomethylene blue (Mesylate);10.0;200.375;0.0;0.0;34.107693135492156
3792;CBK308987;K145 (hydrochloride);10.0;220.2222222;0.0;0.0;34.10769316271192
3793;CBK308094;priralfinamide;10.0;157.7777778;0.0;0.0;34.1076940672533
3794;CBK201068;acefylline;10.0;186.4444444;0.0;0.0;34.10769468131802
3795;CBK309512;Erastin;10.0;189.8888889;0.0;0.0;34.1076952639556
3796;CBK022806;CLOFIBRIC ACID;10.0;174.1111111;0.0;0.0;34.10769648834689
3797;CBK041823;METITEPINE MESYLATE;10.0;186.7777778;0.0;0.0;34.107696810535465
3798;CBK011667;ACYCLOVIR;10.0;197.3333333;0.0;0.0;34.10769704031224
3799;CBK041040;felbamate;10.0;209.125;0.0;0.0;34.107697406042725
3800;CBK309230;Oritavancin (diphosphate);10.0;168.1111111;0.0;0.0;34.10769755596564
3801;CBK293478;DADLE;10.0;213.4444444;0.0;0.0;34.10769824431912
3802;CBK011710;Benztropine mesylate;10.0;248.5555556;0.0;0.0;34.107698628532056
3803;CBK309333;levomenol;10.0;176.5555556;0.0;0.0;34.10769863048729
3804;CBK200928;ZALCITABINE;10.0;232.6666667;0.0;0.0;34.10769876268287
3805;CBK041142;otenzepad;10.0;214.7777778;0.0;0.0;34.10769882785015
3806;CBK277930;(S)-crizotinib|Crizotinib (PF-02341066);10.0;248.94444445;0.0;0.0;34.107699320253275
3807;CBK011625;Tegafur (FT-207, NSC 148958);10.0;183.8888889;0.0;0.0;34.10769975827785
3808;CBK309058;Relebactam;10.0;179.125;0.0;0.0;34.10770026314278
3809;CBK308612;Monostearin;10.0;157.5555556;0.0;0.0;34.1077004196044
3810;CBK003415;U-54494A;10.0;151.8888889;0.0;0.0;34.10770091425532
3811;CBK309044;ML314;10.0;216.2222222;0.0;0.0;34.107700972428255
3812;CBK290179;hydroxyfasudil;10.0;218.7777778;0.0;0.0;34.107701609528874
3813;CBK042036;dienestrol;10.0;160.7777778;0.0;0.0;34.10770164305441
3814;CBK289987;NU-1025;10.0;182.5555556;0.0;0.0;34.10770178160642
3815;CBK308473;Dimethylcurcumin, ASC-J9;10.0;200.6666667;0.0;0.0;34.10770198874011
3816;CBK309101;NKP608;10.0;209.8888889;0.0;0.0;34.10770213291658
3817;CBK041723;PIPOBROMAN;10.0;174.5555556;0.0;0.0;34.10770244481164
3818;CBK308450;Afloqualone;10.0;221.7777778;0.0;0.0;34.10770254680026
3819;CBK308928;c-Kit-IN-1;10.0;199.0;0.0;0.0;34.10770277871787
3820;CBK290087;Tianeptine (sodium salt);10.0;222.2222222;0.0;0.0;34.10770328005652
3821;CBK309717;tolonidine;10.0;212.6666667;0.0;0.0;34.10770411584192
3822;CBK309234;Cardiogreen;10.0;214.2222222;0.0;0.0;34.107705080665234
3823;CBK200855;CLIOQUINOL;10.0;194.6666667;0.0;0.0;34.10770530684618
3824;CBK011635;ACTARIT;10.0;192.7777778;0.0;0.0;34.10770683302829
3825;CBK309231;Cefetamet pivoxil (hydrochloride);10.0;196.4444444;0.0;0.0;34.107707555047014
3826;CBK308434;AZD9272;10.0;230.4444444;0.0;0.0;34.107707665235594
3827;CBK011607G;ifenprodil;10.0;186.2222222;0.0;0.0;34.10770778684271
3828;CBK289913;LY456236;10.0;200.0;0.0;0.0;34.107708082056234
3829;CBK308632;HLCL-61 (hydrochloride);10.0;190.1111111;0.0;0.0;34.10770816057953
3830;CBK201012;TYLOSIN TARTRATE;10.0;171.2222222;0.0;0.0;34.107708353037395
3831;CBK015648;TOLNAFTATE;10.0;199.2222222;0.0;0.0;34.107708499977605
3832;CBK309047;Mofegiline (hydrochloride);10.0;166.7777778;0.0;0.0;34.10770852174942
3833;CBK307932;Trepibutone;10.0;203.5555556;0.0;0.0;34.10770954335512
3834;CBK309686;1-(2-chloro-5-methylphenoxy)-3-(isopropylamino)-2-propanol;10.0;217.3333333;0.0;0.0;34.10770988016124
3835;CBK290096;Ro-04-5595;10.0;216.8888889;0.0;0.0;34.10771057882624
3836;CBK278058;PF-3845;10.0;181.4444444;0.0;0.0;34.10771095280463
3837;CBK309224;Ticarcillin (disodium);10.0;168.8888889;0.0;0.0;34.10771105862354
3838;CBK290513;L-Glutamine;10.0;182.5555556;0.0;0.0;34.107712645247226
3839;CBK219936;cortodoxone;10.0;184.0;0.0;0.0;34.10771317988895
3840;CBK303944;Entrectinib (RXDX-101);10.0;183.1111111;0.0;0.0;34.107713494954446
3841;CBK290734;TAME;10.0;182.3333333;0.0;0.0;34.10771352336793
3842;CBK200526;AZAPERONE;10.0;209.1111111;0.0;0.0;34.10771363256022
3843;CBK290075;CDK1-5-inhibitor;10.0;202.125;0.0;0.0;34.10771413012211
3844;CBK041769;BUTACAINE SULFATE;10.0;207.0;0.0;0.0;34.10771433626581
3845;CBK041836;DIPYROCETYL;10.0;197.6666667;0.0;0.0;34.10771479724003
3846;CBK308352;S-07662;10.0;207.875;0.0;0.0;34.10771499844526
3847;CBK041212;monastrol;10.0;174.5555556;0.0;0.0;34.10771550506584
3848;CBK290849;torin-2;10.0;210.4444444;0.0;0.0;34.10771591833532
3849;CBK308716;GK921;10.0;168.7777778;0.0;0.0;34.10771731847233
3850;CBK290680;Diosgenin;10.0;215.125;0.0;0.0;34.10771800510484
3851;CBK309696;napirimus;10.0;222.8888889;0.0;0.0;34.10771829151222
3852;CBK041852;SILDENAFIL CITRATE;10.0;158.2222222;0.0;0.0;34.10771907021046
3853;CBK308483;5?-Androstenone;10.0;184.8888889;0.0;0.0;34.10771914058656
3854;CBK308636;Ko 143;10.0;211.5555556;0.0;0.0;34.107719459754065
3855;CBK200744;chlorphensin-carbamate;10.0;157.8888889;0.0;0.0;34.10772001133947
3856;CBK011596;BETAMETHASONE 17,21-DIPROPIONATE;10.0;183.6666667;0.0;0.0;34.1077201410048
3857;CBK042089;ACETYLCYSTEINE;10.0;180.4444444;0.0;0.0;34.10772027134458
3858;CBK303879;Marimastat;10.0;147.7777778;0.0;0.0;34.10772030229484
3859;CBK200900;piperacetazine;10.0;242.2222222;0.0;0.0;34.107720951227506
3860;CBK200956;amisulpride;10.0;186.8888889;0.0;0.0;34.10772196415653
3861;CBK308059;SR-3677;10.0;262.6666667;0.0;0.0;34.10772207097966
3862;CBK307926;SUCRALOSE;10.0;212.8888889;0.0;0.0;34.10772285420828
3863;CBK290062;altanserin;10.0;197.5555556;0.0;0.0;34.10772325870175
3864;CBK290865;Bepotastine Besilate;10.0;222.7777778;0.0;0.0;34.107724221267375
3865;CBK307805;CYACETACIDE;10.0;162.5555556;0.0;0.0;34.107724471836676
3866;CBK200573;Flumethasone;10.0;183.2222222;0.0;0.0;34.107724554701306
3867;CBK308958;Cebranopadol;10.0;180.0;0.0;0.0;34.107724655137694
3868;CBK041042;aminomethyltransferase;10.0;192.7777778;0.0;0.0;34.10772482082995
3869;CBK040939;tyrphostin-AG-494;10.0;193.6666667;0.0;0.0;34.107725677628046
3870;CBK289825;10-DEBC;10.0;197.4444444;0.0;0.0;34.10772632215984
3871;CBK041250;3,4-DCPG-(+/-)|3,4-DCPG-(R)|3,4-DCPG-(S);10.0;185.33333333333334;0.0;0.0;34.107727918984004
3872;CBK308236;A-967079;10.0;217.0;0.0;0.0;34.10772857865183
3873;CBK309681;mabuprofen;10.0;194.7777778;0.0;0.0;34.10772868863246
3874;CBK290957;PF-4981517;10.0;204.8888889;0.0;0.0;34.10772895264871
3875;CBK224281;3-(4-chlorophenyl)-1-propyl-3,7-dihydro-1H-purine-2,6-dione;10.0;179.1111111;0.0;0.0;34.1077291042637
3876;CBK041621;NPPB;10.0;184.5555556;0.0;0.0;34.107729177717914
3877;CBK288340;NU7441(KU-57788);10.0;199.2222222;0.0;0.0;34.10772918834509
3878;CBK200719;VANCOMYCIN HYDROCHLORIDE;10.0;214.8888889;0.0;0.0;34.10772949603921
3879;CBK290296;ORLISTAT;10.0;216.7777778;0.0;0.0;34.10772997316118
3880;CBK040986;3-bromo-7-nitroindazole;10.0;201.0;0.0;0.0;34.10773091625232
3881;CBK200960;Anethole (trithione);10.0;170.2222222;0.0;0.0;34.10773108592706
3882;CBK040994;4-IBP;10.0;196.0;0.0;0.0;34.10773145876682
3883;CBK273577;Sclareolide (Norambreinolide);10.0;175.5555556;0.0;0.0;34.10773196459501
3884;CBK041265;flecainide;10.0;212.1111111;0.0;0.0;34.10773202813636
3885;CBK309701;suritozole;10.0;206.8888889;0.0;0.0;34.10773470598687
3886;CBK290352;UPF-1069;10.0;194.8888889;0.0;0.0;34.10773516718119
3887;CBK308020;robalzotan;10.0;188.0;0.0;0.0;34.10773551931399
3888;CBK201123;alcuronium;10.0;216.0;0.0;0.0;34.10773572780686
3889;CBK041663;BACAMPICILLIN HYDROCHLORIDE;10.0;154.0;0.0;0.0;34.10773587433351
3890;CBK290644;CANDESARTAN CILEXTIL;10.0;215.0;0.0;0.0;34.1077360043008
3891;CBK303870;Merestinib;10.0;165.8888889;0.0;0.0;34.107736010906905
3892;CBK041715;URETHANE;10.0;177.7777778;0.0;0.0;34.10773608345822
3893;CBK290619;Stigmasterol (Stigmasterin);10.0;177.1111111;0.0;0.0;34.1077365070894
3894;CBK293872;EHop-016;10.0;206.5555556;0.0;0.0;34.10773656453168
3895;CBK309119;Voxelotor;10.0;229.7777778;0.0;0.0;34.10773677937925
3896;CBK290192;SDZ-WAG-994;10.0;188.7777778;0.0;0.0;34.1077378410509
3897;CBK011600H;levcromakalim;10.0;205.1111111;0.0;0.0;34.10773848860814
3898;CBK307793;LIOTHYRONINE (L- isomer) SODIUM;10.0;209.1111111;0.0;0.0;34.10773950587775
3899;CBK308726;INT-767;10.0;170.4444444;0.0;0.0;34.10773978053436
3900;CBK201099;thioproperazine;10.0;173.2222222;0.0;0.0;34.10774073382315
3901;CBK008271;hydroxytacrine-maleate-(r,s);10.0;176.0;0.0;0.0;34.10774134175749
3902;CBK040861;N-acetylglycyl-D-glutamic-acid;10.0;194.625;0.0;0.0;34.10774162366679
3903;CBK309639;1-Ethyl-4-oxo-7-(4-pyridyl)-1,4-dihydroquinoline-3-carboxylic Acid;10.0;212.3333333;0.0;0.0;34.10774173493663
3904;CBK309520;Edoxaban;10.0;184.1111111;0.0;0.0;34.10774183560638
3905;CBK290034;GW-1929;10.0;212.6666667;0.0;0.0;34.10774272611449
3906;CBK041514;FENOFIBRATE;10.0;211.7777778;0.0;0.0;34.10774291246928
3907;CBK201085;IBANDRONATE SODIUM;10.0;212.2222222;0.0;0.0;34.10774326257196
3908;CBK308259;CE3F4;10.0;203.625;0.0;0.0;34.10774411996489
3909;CBK042105;AZATHIOPRINE;10.0;181.0;0.0;0.0;34.107744140594455
3910;CBK289948;MDL-72832;10.0;174.625;0.0;0.0;34.10774418597261
3911;CBK309660;2-methyl-1H-imidazole;10.0;159.4444444;0.0;0.0;34.10774430049144
3912;CBK011738;METHSCOPOLAMINE BROMIDE;10.0;204.7777778;0.0;0.0;34.10774491445772
3913;CBK308917;Balicatib;10.0;212.5555556;0.0;0.0;34.107745317263536
3914;CBK015638;PROBENECID;10.0;205.7777778;0.0;0.0;34.10774544241391
3915;CBK308063;CP-471474;10.0;175.8888889;0.0;0.0;34.107745656723544
3916;CBK308201;GNF-5837;10.0;200.8888889;0.0;0.0;34.1077468480866
3917;CBK290021;SB-366791;10.0;183.2222222;0.0;0.0;34.10774686448236
3918;CBK200717;TERCONAZOLE;10.0;168.1111111;0.0;0.0;34.10774743740567
3919;CBK307907;PREGNENOLONE SUCCINATE;10.0;188.8888889;0.0;0.0;34.107747745981605
3920;CBK290322;S26948;10.0;208.6666667;0.0;0.0;34.107748280952606
3921;CBK023991;flunarizine;10.0;214.4444444;0.0;0.0;34.10774834646465
3922;CBK308658;Boceprevir;10.0;192.6111111;0.0;0.0;34.107748409979465
3923;CBK309678;oxiperomide;10.0;180.0;0.0;0.0;34.10774856069379
3924;CBK041216;AH11110;10.0;174.8888889;0.0;0.0;34.10774932978678
3925;CBK041060;naltriben;10.0;178.8888889;0.0;0.0;34.10775022443475
3926;CBK041545;SULFAMONOMETHOXINE;10.0;192.4444444;0.0;0.0;34.10775041643134
3927;CBK200877;isradipine;10.0;191.4444444;0.0;0.0;34.10775085528882
3928;CBK308887;Tedizolid (phosphate);10.0;176.7777778;0.0;0.0;34.10775095696243
3929;CBK289983;BML-190;10.0;203.5555556;0.0;0.0;34.1077510227132
3930;CBK307824;DICLORALUREA;10.0;174.5;0.0;0.0;34.10775160143671
3931;CBK309193;Bacitracin (Zinc);10.0;151.4444444;0.0;0.0;34.10775249823635
3932;CBK309373;gemcadiol;10.0;170.0;0.0;0.0;34.1077531540953
3933;CBK309587;dihydrotachysterol;10.0;213.3333333;0.0;0.0;34.10775325105506
3934;CBK200947;Didanosine (Videx);10.0;194.1111111;0.0;0.0;34.10775389836877
3935;CBK309330;gallium-triquinolin-8-olate;10.0;154.7777778;0.0;0.0;34.1077543796181
3936;CBK042014;Dyclonine (hydrochloride);10.0;194.4444444;0.0;0.0;34.10775456616056
3937;CBK200609;CARBADOX;10.0;201.4444444;0.0;0.0;34.10775469380312
3938;CBK307949;Fomocain;10.0;162.6666667;0.0;0.0;34.10775535179041
3939;CBK041074;beta-funaltrexamine;10.0;191.8888889;0.0;0.0;34.10775644726708
3940;CBK175793;Mavorixafor (trihydrochloride);10.0;203.7777778;0.0;0.0;34.10775658800916
3941;CBK290755;AM-1241;10.0;212.5555556;0.0;0.0;34.107757649292296
3942;CBK308690;Ampalex;10.0;217.4444444;0.0;0.0;34.10775780983917
3943;CBK309254;Procyanidin B2;10.0;227.7777778;0.0;0.0;34.1077584393323
3944;CBK309335;osemozotan;10.0;172.0;0.0;0.0;34.10775902800133
3945;CBK308008;VU10010;10.0;160.5555556;0.0;0.0;34.10776028624569
3946;CBK309074;Alcaftadine;10.0;212.2222222;0.0;0.0;34.10776030469823
3947;CBK041818;vesamicol;10.0;230.3333333;0.0;0.0;34.107760447042
3948;CBK290249;JLK-6;10.0;202.5555556;0.0;0.0;34.10776052411036
3949;CBK308096;sipatrigine;10.0;184.1111111;0.0;0.0;34.10776058176163
3950;CBK290347;FR-180204;10.0;193.2222222;0.0;0.0;34.10776088488788
3951;CBK307876;CEPHARANTHINE;10.0;261.3333333;0.0;0.0;34.1077610977333
3952;CBK290476;ABT-737;10.0;148.2222222;0.0;0.0;34.10776133181893
3953;CBK308934;MBX-2982;10.0;175.0;0.0;0.0;34.1077623516864
3954;CBK290689;Honokiol;10.0;226.7777778;0.0;0.0;34.10776303132895
3955;CBK040871;MY-5445;10.0;189.25;0.0;0.0;34.10776410966521
3956;CBK309115;OTS514;10.0;200.5555556;0.0;0.0;34.10776428496405
3957;CBK308110;TMN-355;10.0;195.3333333;0.0;0.0;34.10776462382945
3958;CBK309000;Aprocitentan;10.0;165.1111111;0.0;0.0;34.10776462974531
3959;CBK308413;deltarasin;10.0;216.6666667;0.0;0.0;34.10776494947797
3960;CBK016918;HYOSCYAMINE;10.0;225.2222222;0.0;0.0;34.10776512185879
3961;CBK290999;Aloe-emodin;10.0;218.1111111;0.0;0.0;34.107765278704015
3962;CBK041133;AGN-192403;10.0;198.8888889;0.0;0.0;34.10776553821658
3963;CBK016247;NICLOSAMIDE;10.0;172.7777778;0.0;0.0;34.1077655940217
3964;CBK308301;ML-179;10.0;177.6666667;0.0;0.0;34.107766582541075
3965;CBK308102;LY266097;10.0;198.0;0.0;0.0;34.107766861624285
3966;CBK011647;NABUMETONE;10.0;157.0;0.0;0.0;34.10776696096983
3967;CBK278019;Sotrastaurin (AEB071);10.0;201.8888889;0.0;0.0;34.10776749304718
3968;CBK309659;N-demethylantipyrine;10.0;175.4444444;0.0;0.0;34.10776778398204
3969;CBK041382;SULFASALAZINE;10.0;208.1111111;0.0;0.0;34.107767786926516
3970;CBK307916;OXYPHENONIUM BROMIDE;10.0;160.125;0.0;0.0;34.10776916486439
3971;CBK011602H;nemonapride;10.0;202.2222222;0.0;0.0;34.10776923830127
3972;CBK309623;enisamium-iodide;10.0;212.1111111;0.0;0.0;34.10776957206865
3973;CBK308392;M8-B;10.0;233.5555556;0.0;0.0;34.107771595526465
3974;CBK041781;MEXILETINE HYDROCHLORIDE;10.0;143.6666667;0.0;0.0;34.10777167953563
3975;CBK308227;CYM-50260;10.0;202.625;0.0;0.0;34.10777262965064
3976;CBK301244;A-366;10.0;187.0;0.0;0.0;34.10777268465814
3977;CBK293894;AZD1208;10.0;172.0;0.0;0.0;34.10777285009518
3978;CBK289840;Aloxistatin;10.0;270.4444444;0.0;0.0;34.10777341123168
3979;CBK308070;TCS-2210;10.0;184.1111111;0.0;0.0;34.107773759544045
3980;CBK308052;C-021;10.0;224.8888889;0.0;0.0;34.107773801879404
3981;CBK290190;arcyriaflavin-a;10.0;222.6666667;0.0;0.0;34.10777402869993
3982;CBK307863;FIROCOXIB;10.0;186.4444444;0.0;0.0;34.107774199495076
3983;CBK041116;nisoxetine;10.0;180.2222222;0.0;0.0;34.10777443540926
3984;CBK309571;exisulind;10.0;173.7777778;0.0;0.0;34.1077744467936
3985;CBK303892;AZ191;10.0;202.4444444;0.0;0.0;34.10777478332647
3986;CBK290811;BX-795;10.0;192.8888889;0.0;0.0;34.10777483936803
3987;CBK293174;Tyrphostin AG 1296 (AG 1296);10.0;217.4444444;0.0;0.0;34.10777572954159
3988;CBK288320;GSK1838705A;10.0;35.0;0.0;0.0;34.10777577320724
3989;CBK011572;RAMIPRIL;10.0;167.7777778;0.0;0.0;34.107777542098916
3990;CBK309517;Golgicide A;10.0;221.4444444;0.0;0.0;34.107778932898746
3991;CBK308882;Evatanepag;10.0;167.0;0.0;0.0;34.107779053772695
3992;CBK309143;PRT4165;10.0;203.7777778;0.0;0.0;34.107779054288464
3993;CBK308209;TUG-891;10.0;225.6666667;0.0;0.0;34.10777945105179
3994;CBK041855;CYCLOSPORINE;10.0;223.5555556;0.0;0.0;34.107779457858584
3995;CBK307791;OXOLINIC ACID;10.0;179.4444444;0.0;0.0;34.107779461979035
3996;CBK308561;OT-R-antagonist-1;10.0;255.7777778;0.0;0.0;34.10777992830864
3997;CBK289827;MG-132;10.0;218.4444444;0.0;0.0;34.10777995484142
3998;CBK309669;milacemide;10.0;193.5555556;0.0;0.0;34.10778042296205
3999;CBK041974;HALAZONE;10.0;187.8888889;0.0;0.0;34.10778089272132
4000;CBK041858;Amphotericin B;10.0;214.3333333;0.0;0.0;34.10778113405897
4001;CBK290002;FR-122047;10.0;226.5;0.0;0.0;34.10778126636671
4002;CBK308118;Ro-3306;10.0;181.0;0.0;0.0;34.107781402436345
4003;CBK309495;LDN-57444;10.0;171.2222222;0.0;0.0;34.10778284399899
4004;CBK303894;Poziotinib (HM781-36B);10.0;205.4444444;0.0;0.0;34.10778393652386
4005;CBK309190;Naloxegol (oxalate);10.0;188.1111111;0.0;0.0;34.10778453595347
4006;CBK041234;SDZ-220-581;10.0;164.2222222;0.0;0.0;34.10778497824134
4007;CBK201008;SUMATRIPTAN;10.0;193.5555556;0.0;0.0;34.10778645022405
4008;CBK293859;Ceritinib;10.0;196.7777778;0.0;0.0;34.107786770996796
4009;CBK218731;indoximod;10.0;182.1111111;0.0;0.0;34.10778687454338
4010;CBK041136;8-hydroxy-DPAT;10.0;171.1111111;0.0;0.0;34.10778789262176
4011;CBK308109;PK-44 phosphate;10.0;166.0;0.0;0.0;34.107788391897536
4012;CBK041192;PD-128907;10.0;180.3333333;0.0;0.0;34.1077886350801
4013;CBK308003;Sulbactam Pivoxil;10.0;208.6666667;0.0;0.0;34.107788957642256
4014;CBK200986;ipsapirone;10.0;203.5555556;0.0;0.0;34.10778957248619
4015;CBK309271;methylprednisolone-aceponate;10.0;209.1111111;0.0;0.0;34.107789693133434
4016;CBK290001;CGP-78608;10.0;154.5555556;0.0;0.0;34.10779024570765
4017;CBK289991;DUP-697;10.0;165.7777778;0.0;0.0;34.10779053945571
4018;CBK307739;Salvianolic Acid B;10.0;189.1111111;0.0;0.0;34.10779063628586
4019;CBK308551;2-Iminobiotin;10.0;217.0;0.0;0.0;34.10779070816381
4020;CBK307998;CJ-033466;10.0;245.5555556;0.0;0.0;34.10779132403065
4021;CBK278121;Motesanib;10.0;229.8888889;0.0;0.0;34.10779191371679
4022;CBK201119;CEFEPIME HYDROCHLORIDE;10.0;187.5555556;0.0;0.0;34.10779217361672
4023;CBK309168;Azeliragon;10.0;184.4444444;0.0;0.0;34.107792451101524
4024;CBK277971;MK-2206 dihydrochloride;10.0;190.0;0.0;0.0;34.107792993256595
4025;CBK309002;5-BrdU;10.0;188.7777778;0.0;0.0;34.10779414857834
4026;CBK289836;3-Methyladenine (3-MA);10.0;212.0;0.0;0.0;34.107794594944
4027;CBK040896;tyrphostin-AG-18;10.0;183.2222222;0.0;0.0;34.10779460865493
4028;CBK308321;ME-0328|ME0328;10.0;199.4444444;0.0;0.0;34.107794678478484
4029;CBK303880;Glasdegib;10.0;205.1111111;0.0;0.0;34.10779500611465
4030;CBK041408;TRANYLCYPROMINE SULFATE;10.0;181.0;0.0;0.0;34.10779516803462
4031;CBK309438;Belnacasan (VX-765);10.0;178.2222222;0.0;0.0;34.107795241801185
4032;CBK308248;VUF10460;10.0;197.2222222;0.0;0.0;34.107795396253216
4033;CBK201112;zimelidine;10.0;185.2222222;0.0;0.0;34.10779807153366
4034;CBK041473;ARECOLINE HYDROBROMIDE;10.0;195.0;0.0;0.0;34.10779840009544
4035;CBK307789;PHENFORMIN HYDROCHLORIDE;10.0;168.2222222;0.0;0.0;34.10779841459092
4036;CBK041745;EDARAVONE;10.0;172.1111111;0.0;0.0;34.10779901578437
4037;CBK303913;GSK 2830371;10.0;170.7777778;0.0;0.0;34.10779910013466
4038;CBK290652;BIBR-1048 (Dabigatran);10.0;189.5555556;0.0;0.0;34.10779954406371
4039;CBK308189;Y-11;10.0;204.4444444;0.0;0.0;34.10779998236902
4040;CBK308992;CUDC-427;10.0;199.2222222;0.0;0.0;34.10780068424362
4041;CBK290331;HA-14-1|HA14-1;10.0;193.44444445;0.0;0.0;34.107800866653314
4042;CBK041585;PIPEMIDIC ACID;10.0;191.6666667;0.0;0.0;34.107800870792545
4043;CBK041246;SB-218795;10.0;174.0;0.0;0.0;34.107800887731145
4044;CBK307930;norfluoxetine;10.0;229.0;0.0;0.0;34.10780113460223
4045;CBK309103;LPA2 antagonist 1;10.0;177.0;0.0;0.0;34.10780124657683
4046;CBK308929;Reparixin;10.0;177.5555556;0.0;0.0;34.10780135774427
4047;CBK309073;Naphthoquine (phosphate);10.0;164.6666667;0.0;0.0;34.10780202722525
4048;CBK303911;ODM-201;10.0;223.7777778;0.0;0.0;34.107802354573145
4049;CBK200528;azapropazone;10.0;177.4444444;0.0;0.0;34.10780372644019
4050;CBK309102;PF-915275;10.0;180.7777778;0.0;0.0;34.1078049806467
4051;CBK041575;ENALAPRIL MALEATE;10.0;201.1111111;0.0;0.0;34.10780498112724
4052;CBK308781;Fagomine;10.0;208.0;0.0;0.0;34.10780552064076
4053;CBK307858;CHINIOFON;10.0;212.3333333;0.0;0.0;34.10780573604001
4054;CBK290343;LY320135;10.0;211.2222222;0.0;0.0;34.107806625026214
4055;CBK309494;IU1;10.0;203.2222222;0.0;0.0;34.10780701136696
4056;CBK200865;SERTRALINE HYDROCHLORIDE;10.0;229.4444444;0.0;0.0;34.10780749287646
4057;CBK015598;PROPYLTHIOURACIL;10.0;198.8888889;0.0;0.0;34.10780868130531
4058;CBK309363;JW-74;10.0;175.8888889;0.0;0.0;34.10780907475931
4059;CBK041896;PENICILLAMINE ETHANOLAMINE SALT|Penicillamine (Cuprimine);10.0;194.3888889;0.0;0.0;34.10780946863947
4060;CBK308683;Bitopertin;10.0;186.2222222;0.0;0.0;34.107810435114274
4061;CBK308132;A-887826;10.0;176.0;0.0;0.0;34.10781085732665
4062;CBK201075;Clinafloxacin (PD127391);10.0;238.0;0.0;0.0;34.107811084830736
4063;CBK309501;Mdivi-1;10.0;183.7777778;0.0;0.0;34.10781162090788
4064;CBK042109;BENSERAZIDE HYDROCHLORIDE;10.0;194.6666667;0.0;0.0;34.10781201279317
4065;CBK200926;verteporfin;10.0;183.4444444;0.0;0.0;34.107812186998984
4066;CBK040805;AMPA-(RS)|AMPA-(S);10.0;190.44444445;0.0;0.0;34.10781271893216
4067;CBK308840;Lersivirine;10.0;188.0;0.0;0.0;34.10781292830254
4068;CBK290508;BMS-708163 (Avagacestat);10.0;182.0;0.0;0.0;34.10781310854674
4069;CBK290160;L-168049;10.0;172.4444444;0.0;0.0;34.1078133130243
4070;CBK308282;KHS-101;10.0;199.1111111;0.0;0.0;34.10781394996909
4071;CBK277953;PF-477736;10.0;192.4444444;0.0;0.0;34.1078150400807
4072;CBK289937;PP-2;10.0;221.3333333;0.0;0.0;34.10781506027238
4073;CBK041911;NIACIN;10.0;212.6666667;0.0;0.0;34.10781548708112
4074;CBK293616;L-lysine;10.0;160.1111111;0.0;0.0;34.10781689986212
4075;CBK290461;PD-123319;10.0;169.0;0.0;0.0;34.10781776151661
4076;CBK290847;AZD4547;10.0;216.5555556;0.0;0.0;34.10781783965857
4077;CBK308383;GSK2194069;10.0;242.1111111;0.0;0.0;34.10781784444898
4078;CBK308265;LDN-209929;10.0;224.3333333;0.0;0.0;34.10782001374266
4079;CBK289955;TPCA-1;10.0;201.7777778;0.0;0.0;34.107820270954626
4080;CBK308335;PLX-647;10.0;155.4444444;0.0;0.0;34.1078203802431
4081;CBK307864;TIOGUANINE;10.0;210.1111111;0.0;0.0;34.10782040378153
4082;CBK011593;PROCYCLIDINE HYDROCHLORIDE;10.0;202.7777778;0.0;0.0;34.10782092205123
4083;CBK200840;MEGESTROL ACETATE;10.0;221.6666667;0.0;0.0;34.10782172343354
4084;CBK011626;NIACINAMIDE;10.0;196.6666667;0.0;0.0;34.10782174705818
4085;CBK041298;N-alpha-Methylhistamine-dihydrochloride;10.0;151.3333333;0.0;0.0;34.107821862727896
4086;CBK041081;SYM-2206;10.0;204.1111111;0.0;0.0;34.10782248173483
